image_url,question,gt_answer,model_answer,hallucination_type
https://midjourney-image.s3.amazonaws.com/Kanedan_sumo_cat_db37e121-3d24-4a83-9427-fd94c1f63f6e.png,What color is the cat's tail? Answer with reasonable length (not too short or too long).,The cat's tail is black,The cat's tail is black.,visual challenge
https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_bee4ec5b-379d-4f46-9bfd-87bdeea52533.png,What is the shape of the crown tip of the dog on the right? Answer with reasonable length (not too short or too long).,It has a heart shape.,The crown tip of the dog on the right is heart-shaped.,visual challenge
https://midjourney-image.s3.amazonaws.com/Krunal_happy_poter_as_kid_super_realistic_high_render_8k_uper_r_69a69b2e-d92d-4545-892c-e507cc15798d.png,What is the child playing with? Answer with reasonable length (not too short or too long).,The boy is playing with a flying drone.,The child is playing with a remote control toy drone.,visual challenge
https://midjourney-image.s3.amazonaws.com/MagdaMM_abandoned_Japanese_child_with_realistic_tiny_dinosaur_o_13754555-0a7a-4e01-92fd-64f53133cee7.png,How many bags does the kid have? Answer with reasonable length (not too short or too long).,Two bags.,The kid in the image has two bags.,visual challenge
https://midjourney-image.s3.amazonaws.com/Titus_vintage_american_poster._c0093f33-654f-42e8-abfb-b5bfec025d82.png,What color are the woman's painted nails? Answer with reasonable length (not too short or too long).,The color of the nails of the woman in the image is red.,The woman's painted nails are red.,visual challenge
https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_30a9b6a5-ff53-4675-8134-50f4e285e6ce.png,What color is the collar worn by the middle dog? Answer with reasonable length (not too short or too long).,It is a low pink color.,The collar worn by the middle dog is red.,visual challenge
https://midjourney-image.s3.amazonaws.com/Stu2015_A_guy_with_a_Canon_camera_is_threatened_by_a_two_headed_1bf0738e-76e1-4315-90a0-2469448d1812.png,What color is the man's shirt? Answer with reasonable length (not too short or too long).,The man is wearing a white shirt.,White,visual challenge
https://midjourney-image.s3.amazonaws.com/That_guy_in_the_Midwest_a_full-body_shot_from_above_of_a_a_gian_5fe9928c-8276-4f39-984b-6817632aeb10.png,What color is the person's beard? Answer with reasonable length (not too short or too long).,The person's beard is red,The person's beard is red.,visual challenge
https://midjourney-image.s3.amazonaws.com/Ruenhorn_Victorian_Atlantean_spear_fisherman_3aca11e6-174d-48ac-8687-fe3b14ced1de.png,What does the fish have on the left shoulder? Answer with reasonable length (not too short or too long).,The fish has a harpoon in the left shoulder,"The fish in the image has a large, sharp, and possibly magical or enchanted weapon on its left shoulder. This weapon resembles a spear or a trident, and it is adorned with a red and white banner, which could be a symbol of the fish's allegiance or power. The weapon is also decorated with a skull and crossbones, a common emblem associated with danger and piracy. The overall appearance of the weapon suggests",visual challenge
https://midjourney-image.s3.amazonaws.com/Romanrr_Luxurious_youtube_cover_A_collage_of_close_-_up_shots_o_6b6e55bd-7761-4cc1-962e-739afc08e5c8.png,Do each of the three dogs have brown eyes? Answer with reasonable length (not too short or too long).,"Yes, each of the three dogs appears to have brown eyes.","Yes, each of the three dogs has brown eyes.",visual challenge
https://midjourney-image.s3.amazonaws.com/Superfer____9e847f8d-8a34-4c2d-973e-5046e714463d.png,Is the water blue or purple? Answer with reasonable length (not too short or too long).,The water in the image is blue.,"The water in the image is depicted as a vibrant blue, which is a common color for water in artistic representations.",visual challenge
https://midjourney-image.s3.amazonaws.com/Rdecsi_A_little_girl_standing_backfront_in_a_middle_of_war_06930c26-37ef-42f6-8a29-875a63598437.png,How many soldiers are walinkg in the image? Answer with reasonable length (not too short or too long).,Two soldiers.,There are two soldiers walking in the image.,visual challenge
https://midjourney-image.s3.amazonaws.com/NorthernP_Minimal_vogue_cover_with_inspired_by_conceptual_fashi_07e83f2b-b410-4bd7-830d-4efec965db01.png,What color are the person's shoes? Answer with reasonable length (not too short or too long).,The color of the person's shoes is yellow,The person is wearing yellow shoes.,visual challenge
https://midjourney-image.s3.amazonaws.com/OuchMyKnee_a_realistic_photograph_of_a_robot_tea_party_with_Pre_8abd5bec-e827-47df-8078-a0103020d270.png,How many lamps are in the image? Answer with reasonable length (not too short or too long).,There are two lamps in the image.,There are two lamps in the image.,visual challenge
https://midjourney-image.s3.amazonaws.com/Lartara_little_girl_looking_in_the_mirror_at_elderly_reflection_5ae57046-5057-476c-91ec-a083d83fde85.png,What color is the girl's hair? Answer with reasonable length (not too short or too long).,The girl's hair is blonde,The girl's hair is blonde.,visual challenge
https://midjourney-image.s3.amazonaws.com/Icer_zombies_in_a_dark_twisted_forest_lots_of_zombies_the_livin_2bb398e2-463a-4314-a330-6db601fc53fd.png,What color are the zombie's eyes? Answer with reasonable length (not too short or too long).,They are yellow.,The zombie's eyes are yellow.,visual challenge
https://midjourney-image.s3.amazonaws.com/Groucho_hyperdetailed_hyperrealism_surrealism_c838afc8-dda9-469d-8e42-da939097c581.png,How many pink fish with a visible eye are in this picture? Answer with reasonable length (not too short or too long).,There are 6 fish with a visible eye in this picture.,There are two pink fish with a visible eye in this picture.,visual challenge
https://midjourney-image.s3.amazonaws.com/Groucho_children_sitting_on_a_pier_watching_a_giant_bioluminesc_437d2adc-ef4a-4e21-be76-2c195ae37359.png,How many sun-like lights are on the far horizon? Answer with reasonable length (not too short or too long).,There are two sun-like lights on the far horizon.,There are two sun-like lights on the far horizon.,visual challenge
https://midjourney-image.s3.amazonaws.com/Dramah_Mickey_mouse_smoking_a_cigaret__hyper-detailed_disney_62720ca0-38bf-47c2-931e-16114079ebee.png,How many nose does the mouse has? Answer with reasonable length (not too short or too long).,Two noses.,The mouse in the image has two noses.,visual challenge
https://midjourney-image.s3.amazonaws.com/JLC3131_fashion_editorial__a_realistic_full_body_bollywood_danc_3e0050c6-ccdf-4890-aa90-d5aa34f3bfbc.png,How many giraffes are in the image? Answer with reasonable length (not too short or too long).,There are 4 giraffes visible in the image.,There are four giraffes in the image.,visual challenge
https://midjourney-image.s3.amazonaws.com/Fearroth_Cthulhu_latte_art_7d467021-ef54-45dd-81f0-163438d8de1e.png,What color is the plate shown in the image? Answer with reasonable length (not too short or too long).,The color of the plate is white.,The plate shown in the image is white.,visual challenge
https://midjourney-image.s3.amazonaws.com/Adem_Trker_sea_and_ship_in_horizontal_wine_bottle_priate_ship_r_9b0cfa0f-4e80-4208-90b3-ee09f18f98e0.png,How many black rings are on the cork? Answer with reasonable length (not too short or too long).,There is one ring on the cork sealing the bottle.,There are two black rings on the cork.,visual challenge
https://midjourney-image.s3.amazonaws.com/HumboldtK_donald_trump_with_a_Cuban_cigar_in_his_mouth_01764c7a-2157-431b-ab5e-76db772ad661.png,What's the difference between the two cigars? Answer with reasonable length (not too short or too long).,"One is wrapped with golden brown paper, while the other is off-white.","The cigar in the man's mouth is a Cohiba cigar, which is a premium brand known for its high quality and distinctive flavor profile. Cohiba cigars are made from tobacco grown in the Vuelta Abajo region of Cuba, which is considered one of the best tobacco-growing areas in the world. The wrapper of a Cohiba cigar is often darker and has a more pronounced oily sheen",visual challenge
https://midjourney-image.s3.amazonaws.com/Hanzo_a_painting_of_a_cow_wearing_goggles_a_photorealistic_pain_fe739b97-b10b-47ed-a179-ca06d798ff74.png,How many chains are visible in the image? Answer with reasonable length (not too short or too long).,Two chains are visible in the image.,There are two chains visible in the image.,visual challenge
https://midjourney-image.s3.amazonaws.com/IFit_portrait_autumn_dragon_made_of_leaves_wings_are_made_of_le_73acd1bb-bf06-4b04-8db2-eb3892185352.png,What season of the year do the leaves of this dragon represent? Answer with reasonable length (not too short or too long).,The leaves of this dragon represent autumn,"The leaves of the dragon in the image represent the fall season. The leaves are in various shades of orange and yellow, which are typical colors associated with autumn foliage. The dragon itself is also depicted with a fall-like appearance, further emphasizing the seasonal theme.",visual challenge
https://midjourney-image.s3.amazonaws.com/Hanzo_a_giant_octopus_floating_on_top_of_a_body_of_water_by_Vic_26d59c5b-612c-4020-b719-ec9cbc5b87e5.png,How many windows are visible on the green house? Answer with reasonable length (not too short or too long).,There are 3 windows on the green house.,There are two windows visible on the green house.,visual challenge
https://midjourney-image.s3.amazonaws.com/Devi_Landlight_a_giant_fish_tank_shaped_like_a_tower_in_the_mid_4cab1d3e-3f25-4067-a5b5-7cbc644efc8f.png,Where is the image located? Answer with reasonable length (not too short or too long).,The image is located in a city,"The image is located in a city, with a large, futuristic-looking tower that has a fish tank on top of it. The tower is situated in the middle of a busy street, surrounded by other buildings.",visual challenge
https://midjourney-image.s3.amazonaws.com/Hanu_aerial_view_of_a_giant_fish_tank_shaped_like_a_tower_in_th_fa55db49-7b20-4813-b6b8-185343e34e8b.png,Which part of the building has more trees? Answer with reasonable length (not too short or too long).,The bottom of the building.,The top part of the building has more trees than the bottom part.,visual challenge
https://midjourney-image.s3.amazonaws.com/JeffJeff_A_huge_fish_carried_by_crying_Jesus_Christ_through_a_d_f8dc532f-0b21-419f-8341-5bcde3490891.png,Which finger is the man in the image holding up? Answer with reasonable length (not too short or too long).,The thumb is the finger that the man is holding up.,The man in the image is holding up his index finger.,visual challenge
