image_url,question,gt_answer,model_answer,hallucination_type
https://midjourney-image.s3.amazonaws.com/Malcie_007_In_style_of_1990s_point_and_click_16bit_adventure_ga_f49aac2e-e938-4cff-9754-4011d1d16120.png,How many teeth does the octopus visible in the image have? Answer with reasonable length (not too short or too long).,There is no octopus visible in the image.,"The image depicts a stylized and exaggerated scene, and as such, it is not possible to accurately determine the number of teeth the octopus has. The image is a piece of artwork and not a realistic representation of an octopus.",false premises
https://midjourney-image.s3.amazonaws.com/TripTrap_harajuku_gothpunk_20_year_old_female_fennec_girl_baidu_36d45574-424a-4318-946e-dcedf329cce4.png,"Are her earrings black, or yellow? Answer with reasonable length (not too short or too long).",The person's ears are not visible and the color of the earrings cannot be determined.,The earrings in the image are black.,insufficient context
https://midjourney-image.s3.amazonaws.com/Starwing_man_with_mask_holding_up_a_framed_painting_in_the_styl_362011a2-90d5-4154-982f-aed36bb2e20c.png,What color are the person's eyes? Answer with reasonable length (not too short or too long).,The color of the person's eyes cannot be determined because they are not visible.,The person's eyes are black.,insufficient context
https://midjourney-image.s3.amazonaws.com/TheDarthKnight_Pope_wearing_power_armor_fallout_b09f681a-4135-41e5-aa9b-ed951d79963c.png,Is the ring on the man's finger purple or grey? Answer with reasonable length (not too short or too long).,The man in the image has no rings on his fingers.,The ring on the man's finger is purple.,false premises
https://midjourney-image.s3.amazonaws.com/Rawan_Batman_car_6ec09f31-1b1f-4c3b-9cb0-f27ab01a3a8a.png,What color is the ribbon in the image? Answer with reasonable length (not too short or too long).,There is no ribbon in the image.,The ribbon in the image is black.,false premises
https://midjourney-image.s3.amazonaws.com/S0h1A9d8O3w_Award_Winning_Photography_of_large_Cthulhu_with_ten_4dbf4ab3-996a-4263-8e84-0e20e405da76.png,How deep in the water is it? Answer with reasonable length (not too short or too long).,It is not found in the ocean.,"The image depicts a massive, tentacled creature emerging from the water, which suggests that it is not too deep in the water. However, without any reference points or a sense of scale, it's difficult to determine the exact depth. It could be just below the surface or a few meters down, but it's not submerged to a significant depth.",false premises
https://midjourney-image.s3.amazonaws.com/Macfeb_pixel_art_retro_70s_acid_colors_oldschool_Alien_invasion_ab1b95b0-ff5a-4ae2-bd04-8978f14d2cdc.png,What color are the eyes of the woman with her back turned? Answer with reasonable length (not too short or too long).,The eyes of the woman on her back are not visible in the image.,The woman with her back turned has blue eyes.,insufficient context
https://midjourney-image.s3.amazonaws.com/Remgy12_Create_an_image_of_a_fisherman_catching_leaders_in_the__06602bf1-8e83-4d9a-9c3c-5d590ce0447a.png,What color are the old man's eyes? Answer with reasonable length (not too short or too long).,The old man's eyes are not visible in the picture.,The old man's eyes are blue.,insufficient context
https://midjourney-image.s3.amazonaws.com/Tatl_Anime_Kz_in_the_eye_of_a_dragon_crimson_brownish_red_iris__40fa0353-34b0-40d7-bbbb-f773f8cbd741.png,What color is the bird in the image? Answer with reasonable length (not too short or too long).,There is no bird in the image; no bird; no bird is visible in the image,The bird in the image is red.,false premises
https://midjourney-image.s3.amazonaws.com/Photobert_from_top_down_view_on_endless_precisely_round_stairca_c9e67d58-cfe7-4987-8a06-fd74201b7be2.png,How tall is the tree in the image? Answer with reasonable length (not too short or too long).,There is no tree in the image.,"The tree in the image is of average height, which is not excessively tall or short. It is tall enough to be noticeable within the space but not so tall that it dominates the room.",false premises
https://midjourney-image.s3.amazonaws.com/TravisBeackle75_behind_the_scene_photo_from_jaws_movie_by_Xavie_8bfbf647-c77d-4f06-ba89-25eab0a6a1c9.png,What color is the jellyfish? Answer with reasonable length (not too short or too long).,There is no jellyfish.,The jellyfish in the image is white.,false premises
https://midjourney-image.s3.amazonaws.com/Spaghetti_Alfredo_pope_francis_wielding_two_golden_pistols_shot_1fda55ed-5f1a-43cf-83d5-693574fc3459.png,Are his earrings gold or silver? Answer with reasonable length (not too short or too long).,The person in the image is not wearing earrings.,The earrings in the image are gold.,false premises
https://midjourney-image.s3.amazonaws.com/TeeAl_topshot_of_a_vintage_screaming_woman_sinking_into_sea_of__f7e94a03-b51f-40b3-b42a-0f9e399c4fc4.png,What is the color of the person's eyes? Answer with reasonable length (not too short or too long).,"The person's eyes are not open, so eye color cannot be determined.",The person in the image has black eyes.,false premises
https://midjourney-image.s3.amazonaws.com/JolaCh_symbol_of_useful_tips_and_inspiation_in_a_form_of_a_ligh_e5d0e65d-9a5a-4f09-b942-1680972563f0.png,Where is the continent of Africa depicted in the image? Answer with reasonable length (not too short or too long).,The continent of Africa is not depicted in the image.,"The continent of Africa is depicted on the left side of the image, inside the light bulb.",false premises
https://midjourney-image.s3.amazonaws.com/MrNoMbre_anatomy_atlas_cartoon_da_vinci_style_71d62905-ffa6-430a-ab98-1eefed019828.png,What kind of hat is the figure wearing? Answer with reasonable length (not too short or too long).,The figure is not wearing a hat.,"The figure in the image is wearing a hat that resembles a stylized, possibly ancient or mythological, helmet or headgear. It has a pointed top and a design that suggests it could be inspired by historical or mythological attire. The exact type of hat cannot be determined with certainty, as it is a stylized representation and not a real object.",false premises
https://midjourney-image.s3.amazonaws.com/NyanKath_double_exposure_of_a_cyberpunk_city_within_a_womans_si_33af5307-17f6-4eb0-97e1-1b62981d3951.png,How many planes are flying over the city buildings? Answer with reasonable length (not too short or too long).,There are no planes in the image.,"There are no planes flying over the city buildings in the image. The image features a stylized representation of a person's profile with a cityscape in the background, which is a creative artistic representation rather than a depiction of a real-life scene.",false premises
https://midjourney-image.s3.amazonaws.com/MarLin67_Luxorious_table_at_a_modern_restaurant_A_glass_with_ic_f9db1279-cc01-4bd7-9236-e06deb559ea5.png,What color is the octopus? Answer with reasonable length (not too short or too long).,There is no octopus.,The octopus in the image is white.,false premises
https://midjourney-image.s3.amazonaws.com/SavageTalk_1950s_sci_fi_robot_super_sleek_and_intricate_attacki_0917e6f6-de4b-4728-b01d-751a1a8c325c.png,What is the gray robot holfing on his right hand? Answer with reasonable length (not too short or too long).,The image does not show anything about the right hand of the gray robot.,The gray robot is holding a weapon on its right hand.,insufficient context
https://midjourney-image.s3.amazonaws.com/Naggar_Woman_Alexandria_Sea_waves_magichour_raining__dramatic___f29011c0-69b9-4123-a235-d51e66ca0b99.png,What color are the person's eyes? Answer with reasonable length (not too short or too long).,The eyes of the person in the image are not visible.,The person in the image has blue eyes.,insufficient context
https://midjourney-image.s3.amazonaws.com/Joseph_Is_Great_photorealistic_fantasy_wizard_house_at_a_rural__329c65e6-c145-4846-ae78-992333c816ec.png,Where is the toppled boat located? Answer with reasonable length (not too short or too long).,There is no toppled boat in this image.,"The toppled boat is located in the foreground of the image, near the water's edge.",false premises
https://midjourney-image.s3.amazonaws.com/Lunaowl_Magical_library_quills_with_wings_flying_fairylights_li_94f2e894-4a8a-4e2c-8e89-b8e8af0f6d76.png,What is the girl doing in the image? Answer with reasonable length (not too short or too long).,There's not a little girl in this image.,"The girl in the image is sitting at a desk in a room filled with books, surrounded by a magical atmosphere created by the presence of floating books and lights.",false premises
